State,City,Organization Name,Facility Name,Application,SIC4,NAICS,Op Year,Latest Install Year,Capacity (kW),Prime Mover,Fuel Class - Prim Fuel,Last Verified,Project Profile Link,Microgrid,Critical Infrastructure,EPA Award Winner
NY,Hudson Falls,Adirondack RRA/Foster Wheeler Resources,Adirondack Resource Recovery Associates,Solid Waste Facilities,4953,562212,1991,1991,"14,400",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2015,,,,
NY,New York,Rockefeller University,University Boiler House,Colleges/Universities,8221,61131,1991,1991,800,Combustion Turbine,OIL - Oil,1999,,,X,
NY,Rockville Center,"Holmes Engineering, P.C.",Mercy Medical Center,Hospitals,8062,62211,1991,1991,"1,340",Reciprocating Engine,NG - Natural Gas,1995,,,X,
NY,Sherrill,Alliance Energy Group,Sterling Power Plant,Misc. Manufacturing,3914,332999,1991,1991,"64,100",Combined Cycle,NG - Natural Gas,2016,,,,
NY,Silver Springs,"Indeck Energy Services, Inc.",Morton Salt/Silver Springs Energy Center,Chemicals,2899,325998,1991,1991,"56,600",Combined Cycle,NG - Natural Gas,2016,,,,
NY,South Huntington,American DG/AES New Jersey Cogen,Huntington Lodge,Nursing Homes,8051,62311,1991,1991,75,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Uniondale,Trigen / Nassau District Energy Corporation,Nassau County Central Utilities Plant,District Energy,4961,22133,1991,1991,"57,000",Combined Cycle,NG - Natural Gas,2016,,X,X,
NY,Allegany,Hydrocarbon Generation,Hydrocarbon Generation,Oil/Gas Extraction,1311,211111,1990,1990,500,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Allegany,"Big Wheel Machinery, Inc.","Big Wheel Machinery, Inc.",Machinery,3500,333,1990,1990,200,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Brooklyn,New York Methodist Hospital,Methodist Hospital,Hospitals,8062,62211,1990,1990,"1,800",Reciprocating Engine,NG - Natural Gas,2014,,,X,
NY,Flushing,"Aguilar Gardens, Inc.",Aguilar Gardens Apartments,Multi-Family Buildings,6513,53111,1990,1990,100,Reciprocating Engine,NG - Natural Gas,1989,,,,
NY,Glendale,"ICC Technologies, Inc.",First National Supermarket-Glendale,Food Sales,5411,44511,1990,1990,150,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Hauppauge,Alliant Energy  / EUA Cogenex Corporation,Arkay Packaging Facility,Pulp & Paper,2631,32213,1990,1990,450,Reciprocating Engine,OIL - Oil,1996,,,,
NY,Hempstead,Hofstra University,Hofstra University Facility,Colleges/Universities,8221,61131,1990,1990,"2,200",Reciprocating Engine,NG - Natural Gas,2015,,,X,
NY,Massapequa,"ICC Technologies, Inc.",J.C. Penny #1192,Wholesale/Retail,5311,45299,1990,1990,300,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Medford,"ICC Technologies, Inc.",First National Supermarket-Medford,Food Sales,5411,44511,1990,1990,150,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Oswego,"Indeck Energy Services, Inc.",Hammermill Paper/Oswego Energy Center,Pulp & Paper,2621,322121,1990,1990,"57,400",Combined Cycle,NG - Natural Gas,2016,,,,
NY,Plainview,AES/CGH Company LP,Central General Hospital,Hospitals,8062,62211,1990,1990,150,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,Tonawanda,"Indeck Energy Services, Inc.","E. I. Du Pont De Nemours, Yerkes Plant",Chemicals,2821,325211,1990,1990,"55,900",Combined Cycle,NG - Natural Gas,2014,,,,
NY,Woodside,BEI Energy Corporation,BQE Health Club,Amusement/Recreation,7991,71394,1990,1990,72,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Yorktown,Utility Systems Corporation/Cogenic,Field Home - Holy Comforter,Nursing Homes,8051,62311,1990,1990,102,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,,Crowne Plaza Holiday Inn,Crowne Plaza Holiday Inn,Hotels,7011,72111,1989,1989,185,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Bethpage,Calpine -TBG Cogen / General Electric Company,Grumman Aerospace Company,Transportation Equip.,3721,336411,1989,1989,"57,000",Combined Cycle,NG - Natural Gas,2015,,,,
NY,Bronx,South Bronx Community Management Company,"OUB Houses Housing Company, Inc.",Multi-Family Buildings,6513,53111,1989,1989,120,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Far Rockaway,Rockaway One,Wavecrest Gardens,Multi-Family Buildings,6513,53111,1989,1989,60,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Far Rockaway,American DG/AES New Jersey Cogen,Park Nursing Home,Nursing Homes,8051,62311,1989,1989,60,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Hempstead,Convanta Energy Corp,Hempstead Industrial Development Authority,Solid Waste Facilities,4953,562212,1989,1989,"72,000",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2013,,,,
NY,Jamaica,St. John's University (Cogen Financial),St. John's University,Colleges/Universities,8221,61131,1989,1989,"1,800",Reciprocating Engine,OIL - Oil,1988,,,X,
NY,Lynbrook,"Nathan Hale Housing Company, Inc.","Nathan Hale Housing Company, Inc.",Multi-Family Buildings,6513,53111,1989,1989,120,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Poughkeepsie,"Pennsylvania Resource Systems, Inc.",Dutchess County Resource Recovery,Machinery,3571,334111,1989,1989,"7,500",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2014,,,,
NY,Rochester,Rochester Commercial,"Empire Returns, Inc.",Misc. Services,8900,514199,1989,1989,125,Reciprocating Engine,OIL - Oil,1990,,,,
NY,Syracuse,Syracuse City School District,Fowler High School,Schools,8211,61111,1989,1989,325,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,Syracuse,Syracuse City School District,Corcoran High School,Schools,8211,61111,1989,1989,240,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,West Babylon,"Covanta, Ogden Projects Inc-Babylon",Babylon Resource Recovery Facility,Solid Waste Facilities,4953,562212,1989,1989,"17,000",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2016,,,,
NY,Yonkers,"Cogenic Energy Systems, Inc.",Yonkers General Hospital,Hospitals,8062,62211,1989,1989,500,Reciprocating Engine,OIL - Oil,1996,,,X,
NY,Bay Shore,Tecogen Inc.,"Brightwaters Racquet & Spa, Inc.",Amusement/Recreation,7997,71394,1988,1988,30,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Brooklyn,International Cogeneration Corporation,YMCA of Greater New York-Prospect Park,Amusement/Recreation,7991,71394,1988,1988,75,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Buffalo,"General Mills, Inc.","General Mills, Inc.",Food Processing,2041,311211,1988,1988,"3,800",Combustion Turbine,NG - Natural Gas,2014,,,,
NY,Huntington,"Tecogen, Inc.",Huntington Township YMCA,Amusement/Recreation,7991,71394,1988,1988,60,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Jamaica,Utility Systems Corporation /Cogenic,Continental Baking Company,Food Processing,2051,311812,1988,1988,500,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,New York,International Cogeneration Corporation,West Side YMCA,Amusement/Recreation,7991,71394,1988,1988,225,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Queens,Keyspan Energy Corp / National Grid,John F. Kennedy International Airport,Air Transportation,4581,488119,1988,1988,75,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,Staten Island,Brooklyn Union Gas Company/GRI,Staten Island Hospital,Hospitals,8062,62211,1988,1988,22,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Baldwin,FDR Services,FDR Services,Laundries,7213,812331,1987,1987,205,Reciprocating Engine,OIL - Oil,1990,,,,
NY,Brooklyn,N.Y.C. Dept. of Environmental Protection,Coney Island Wastewater Treatment Plant,Wastewater Treatment,4952,22132,1987,1987,"8,000",Reciprocating Engine,NG - Natural Gas,2011,,,X,
NY,Brooklyn,Oceangate Associates,29th Street,Multi-Family Buildings,6513,53111,1987,1987,60,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Brooklyn,Surf 21 Associates,Surf 21 Associates,Multi-Family Buildings,6513,53111,1987,1987,60,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Brooklyn,Oceangate Associates,24th Street Facility,Multi-Family Buildings,6513,53111,1987,1987,60,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Centereach,Giunta's Meat Farms,Giunta's Meat Farms,Food Sales,5411,44511,1987,1987,120,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Glens Falls,"Finch, Pruyn & Company, Inc.",Finch-Pruyn & Co.,Pulp & Paper,2621,322121,1987,1987,"27,000",Boiler/Steam Turbine,WOOD - Wood,2014,,,,
NY,Long Island City,Four Starr Dairy,Four Star Dairy,Agriculture,241,11212,1987,1987,595,Reciprocating Engine,OIL - Oil,1990,,,,
NY,Rochester,RED - Rochester,Eastman Business Park,District Energy,4961,22133,1954,1987,"129,900",Boiler/Steam Turbine,COAL - Coal,2016,,,X,
NY,Yonkers,Buena Vista Associates,Ocean Gate - 33rd Street,Multi-Family Buildings,6513,53111,1987,1987,60,Reciprocating Engine,NG - Natural Gas,1988,,,,
NY,Brooklyn,Verizon Communications,Verizon Communications,Communications,4813,517,1986,1986,"3,250",Reciprocating Engine,NG - Natural Gas,2015,,,X,
NY,Brooklyn,National Grid,National Grid,Utilities,4924,22121,1986,1986,60,Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,East Northport,Oak Tree Dairy,Oak Tree Dairy,Agriculture,241,11212,1986,1986,"1,300",Reciprocating Engine,OIL - Oil,1996,,,,
NY,Fulton,Oswego County,Oswego County Energy Recovery,Solid Waste Facilities,4953,562212,1986,1986,"3,600",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2015,,,,
NY,Hauppauge,"Cogenic Energy Systems, Inc.",Colease Inc,Chemicals,2800,325,1986,1986,456,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Little Falls,"Cogent Little Falls, G.P.",Burrows Paper Plant,Pulp & Paper,2621,322121,1986,1986,"4,500",Combined Cycle,NG - Natural Gas,1996,,,,
NY,Oakfield,U.S. Gypsum Company,U.S. Gypsum Company,Stone/Clay/Glass,3275,32742,1986,1986,"5,800",Combustion Turbine,NG - Natural Gas,2014,,,,
NY,Ronkonkoma,Covanta / Islip Resource Recovery Agency,Mac Arthur Waste to Energy,Solid Waste Facilities,4953,562212,1986,1986,"12,500",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2015,,,,
NY,Syracuse,Syracuse City School District,Nottingham High School,Schools,8211,61111,1986,1986,200,Reciprocating Engine,NG - Natural Gas,1990,,,X,
NY,White Plains,Metropolitan Energy Management Consult.,"Yarp Restaurant, Inc.",Restaurants,5812,72211,1986,1986,270,Reciprocating Engine,OIL - Oil,1987,,,,
NY,Rushford,Rushford Kiln & Milling Limited,Rushford Kiln & Milling Limited,Wood Products,2421,321113,1985,1985,416,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Elmhurst,"Cogenic Energy Systems, Inc.",Holiday Inn-La Guardia,Hotels,7011,72111,1984,1984,100,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Richmond Hill,"Cogenic Energy Systems, Inc.","Uniforms For Industry, Inc.",Laundries,7213,812331,1984,1984,500,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Mount Kisco,Saw Mill River Courts,Saw Mill River Courts,Multi-Family Buildings,6513,53111,1983,1983,975,Reciprocating Engine,OIL - Oil,1990,,,,
NY,Canton,St Lawrence University,St Lawrence University,Colleges/Universities,8221,61131,1982,1982,350,Boiler/Steam Turbine,OIL - Oil,2003,,,X,
NY,Staten Island,Sun Chemical Corporation,Sun Oil Corporation,Chemicals,2869,325199,1982,1982,75,Reciprocating Engine,NG - Natural Gas,1990,,,,
NY,Mcconnellsville,"Harden Furniture, Inc.","Harden Furniture, Inc.",Furniture,2511,337112,1981,1981,665,Boiler/Steam Turbine,WOOD - Wood,1990,,,,
NY,Brooklyn,Admiral Plastics,Admiral Plastics,Rubber & Plastics,3085,32616,1980,1980,"2,350",Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,New York,Tishman Building,11 West 42nd Street Building,Commercial Buildings,6512,53112,1980,1980,"5,400",Reciprocating Engine,OIL - Distillate Fuel Oil,2014,,,,
NY,Niagara Falls,American Ref-Fuel Company / Covanta Niagara,Hooker Chemicals & Plastics Corp,Chemicals,2821,325211,1980,1980,"50,000",Boiler/Steam Turbine,WASTE - Municipal Solid Waste,2015,,,,
NY,Woodside,National Urban Energy Corporation,Big Six Towers,Multi-Family Buildings,6513,53111,1980,1980,"4,050",Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,Brooklyn,Magnolia Industries,Magnolia Industries,Rubber & Plastics,3069,326299,1979,1979,"1,160",Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,Brooklyn,Glenmore Plastics,Glenmore Plastics Facility,Chemicals,2821,325211,1977,1977,500,Reciprocating Engine,NG - Natural Gas,1998,,,,
NY,Brooklyn,"Starrett City, Inc.",Starrett & Spring Creek,Multi-Family Buildings,6513,53111,1974,1974,"18,000",Boiler/Steam Turbine,NG - Natural Gas,2014,,,,
NY,Ticonderoga,International Paper Company,Ticonderoga Mill,Pulp & Paper,2621,322121,1971,1971,"41,000",Boiler/Steam Turbine,NG - Natural Gas,2015,,,,
NY,Jamaica,"Rochdale Village, Inc",Rochdale Village Houses,Multi-Family Buildings,6513,53111,1962,1962,"20,000",Boiler/Steam Turbine,NG - Natural Gas,2017,,,,
NY,Watkins Glen,"Cargill Salt, Inc.",Watkins Glen Refinery,Chemicals,2899,325998,1960,1960,"8,000",Boiler/Steam Turbine,NG - Natural Gas,1997,,,,
OH,Circleville,Sofidel,Sofidel Tissue Plant,Pulp & Paper,2621,322121,2018,2018,"15,000",Combustion Turbine,NG - Natural Gas,2019,,,,
OH,Findlay,Cooper Tire,Cooper Tire & Rubber Company,Rubber & Plastics,3011,326211,2018,2018,"7,500",Combustion Turbine,NG - Natural Gas,2019,,,,
OH,Cleveland,Cleveland Thermal,Cleveland Thermal,District Energy,4961,22133,2017,2017,"1,000",Boiler/Steam Turbine,NG - Natural Gas,2019,,,X,
OH,Cleveland,Office Building,Office Building,Commercial Buildings,6512,53112,2016,2016,200,Microturbine,NG - Natural Gas,2018,,,,
OH,Belpre,Kraton Polymers,Kraton Polymers,Chemicals,2821,325211,2015,2015,"8,000",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
OH,Dublin,City of Dublin,Dublin Community Recreation Center,Community Services,8322,62419,2015,2015,248,Reciprocating Engine,NG - Natural Gas,2016,http://www.chptap.org/Data/projects/DublinRecCenter-Project_Profile.pdf,,,
OH,Marietta,DTE Marietta,Solvay Specialty Polymers,Chemicals,2821,325211,2015,2015,"8,000",Combustion Turbine,NG - Natural Gas,2016,http://www.chptap.org/Data/projects/Solvay_Specialty_Plastics-Project_Profile.pdf,,,
OH,Rittman,Morton Salt Company,Morton Salt Rittman,Chemicals,2899,325199,2015,2015,"2,750",Boiler/Steam Turbine,COAL - Coal,2017,,,,
OH,Cincinnati,Enerfab,Brighton Tru-Edge Heads,Fabricated Metals,3452,332722,2014,2014,200,Reciprocating Engine,NG - Natural Gas,2015,,,,
OH,Mansfield,Jay Plastics,Jay Plastics,Rubber & Plastics,3089,326199,1997,2014,"3,000",Reciprocating Engine,NG - Natural Gas,2015,,,,
OH,Medina,Medina City School District,Medina High School/Community Rec Center,Schools,8211,61111,2014,2014,125,Reciprocating Engine,NG - Natural Gas,2017,,,X,
OH,Wooster,College of Wooster,Wooster Water Pollution Plant,Colleges/Universities,8221,61131,2014,2014,"1,100",Reciprocating Engine,BIOMASS - Digester Gas,2019,,,X,
OH,Akron,"KB Composting Services, Inc.",City of Akron Department of Public Services Composting Facility,Solid Waste Facilities,4953,562212,2008,2013,"2,135",Reciprocating Engine,BIOMASS - Landfill Gas,2019,,,,
OH,Ashley,Quasar,Ringler Farm,Agriculture,213,11221,2013,2013,"1,000",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Fresno,GEM Energy,Pearl Valley Cheese,Agriculture,241,11212,2013,2013,65,Microturbine,NG - Natural Gas,2014,,,,
OH,New Franklin,Quasar,Lime Lake Energy,Utilities,4911,221118,2013,2013,375,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Toledo,GEM Energy,ProMedica Wildwood Orthopedic and Spine Hospital,Hospitals,8062,62211,2013,2013,130,Microturbine,NG - Natural Gas,2014,,,X,
OH,Chillicothe,VA Medical Center,Chillicothe VA Medical Center,Hospitals,8062,62211,2012,2012,450,Boiler/Steam Turbine,BIOMASS - Biomass,2017,,,X,
OH,Cleveland,Quasar,Forest City Enterprises - Collinwood,Commercial Buildings,6512,53112,2012,2012,"1,300",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Cleveland,GEM Energy,Dominion East Ohio Gas Company headquarters,Commercial Buildings,6512,53112,2012,2012,"1,000",Microturbine,NG - Natural Gas,2013,,,,
OH,Haviland,Quasar,Haviland Drainage Products Inc.,Rubber & Plastics,3084,326122,2012,2012,"1,000",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Independence,Quasar,French Creek BioEnergy,Utilities,4911,221118,2012,2012,850,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Lima,GEM Energy,Lima Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2012,2012,130,Microturbine,BIOMASS - Digester Gas,2014,,,X,
OH,Toledo,GEM Energy,University of Toledo Data Center,Misc. Services,7374,51421,2012,2012,260,Microturbine,NG - Natural Gas,2016,,,X,
OH,Toledo,GEM Energy,Toledo Art Museum (Main Building and Glass Pavilion Building),Zoos/Museums,8412,71211,2004,2012,390,Microturbine,NG - Natural Gas,2015,,,,
OH,Cincinnati,University of Cincinnati,Central Utility Plant / East Utility Plant,Colleges/Universities,8221,61131,2004,2011,"48,200",Combined Cycle,NG - Natural Gas,2018,,,X,X
OH,Columbus,CERTS Microgrid Test Bed,CERTS Microgrid Test Bed,Utilities,4911,221111,2011,2011,100,Reciprocating Engine,NG - Natural Gas,2018,,,,
OH,Middletown,SunCoke Energy,SunCoke Middletown,Primary Metals,3312,324199,2011,2011,"46,000",Other Waste Heat to Power*,WASTE - Waste Heat,2016,,,,
OH,Twinsburg,City of Twinsburg,Twinsburg Wastewater Treatment,Wastewater Treatment,4952,22132,2011,2011,65,Microturbine,BIOMASS - Digester Gas,2014,,,X,
OH,Cleveland,ArcelorMittal,ArcelorMittal Cleveland,Primary Metals,3312,331111,1950,2010,"68,000",Boiler/Steam Turbine,WASTE - Blast Furnace Gas,2017,,,,
OH,Struthers,Struthers Wastewater Pollution Control,Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2010,2010,"1,000",Reciprocating Engine,BIOMASS - Digester Gas,2016,,,X,
OH,Wooster,Quasar Energy Group - Wooster,The Ohio State University - Ohio Agricultural Research and Development Center,Agriculture,241,11212,2010,2010,600,Reciprocating Engine,BIOMASS - Digester Gas,2013,,,,
OH,Zanesville,Quasar Energy Group - Zanesville Project,Quasar Energy Group - Zanesville Project,Agriculture,241,11212,2010,2010,750,Reciprocating Engine,BIOMASS - Digester Gas,2011,,,,
OH,Toledo,GEM Energy,Huntington Center,Amusement/Recreation,7990,71399,2009,2009,260,Microturbine,NG - Natural Gas,2012,,,,
OH,Ft Recovery,Wenning Poultry Farm,Wenning Poultry Farm,Agriculture,252,11231,2008,2008,600,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Haverhill,Haverhill Coke / SunCoke Energy,Haverhill Facility,Primary Metals,3312,324199,2008,2008,"53,000",Other Waste Heat to Power*,WASTE - Waste Heat,2014,,,,
OH,Montpelier,"Bridgewater Dairy, LLC","Bridgewater Dairy, LLC",Agriculture,241,11212,2008,2008,"1,200",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Toledo,GEM Energy,University of Toledo Center for Visual Arts,Colleges/Universities,8221,61131,2006,2006,130,Microturbine,NG - Natural Gas,2012,,,X,
OH,Wooster,City of Wooster,City of Wooster,General Gov't.,9100,92119,2006,2006,375,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
OH,Kent,Kent State University,Kent State University,Colleges/Universities,8221,61131,2003,2005,"12,400",Combustion Turbine,NG - Natural Gas,2016,,X,X,X
OH,Mansfield,"Broshco Fabricated Products / Jay Industries, Inc.",Broshco Fabricated Products,Primary Metals,3300,331,2000,2005,"4,550",Reciprocating Engine,NG - Natural Gas,2013,,,,
OH,Toledo,GEM Energy,SeaGate Convention Centre,General Gov't.,9100,92119,2005,2005,260,Microturbine,NG - Natural Gas,2013,,,,
OH,Ashtabula,Detroit-Edison Energy Services,Cristal Global (formerly Millennium Inorganic Chemicals,Chemicals,2816,325131,2001,2001,"28,000",Combustion Turbine,NG - Natural Gas,2013,,,,X
OH,Mansfield,Mansfield Area YMCA,Mansfield YMCA,Amusement/Recreation,7991,71394,2000,2000,150,Reciprocating Engine,NG - Natural Gas,2007,,,,
OH,Massillon,Greif Board Corporation,Warmington Road Facility,Pulp & Paper,2631,32213,1998,1998,"6,850",Combustion Turbine,NG - Natural Gas,1998,,,,
